id_field,crop_season,village,soil,area,tillage_system,CA_year,x24d,glypho,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,yield,tillage_ca,tillage_till,village_grouped,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
F2007081164,Y07_08,Ambohimiarina,lowland,18.0,ca,Y1,Y,Y,4166.7,44.4,0.0,20.424,169.0,40.6,926.6,1062.2,2333.3,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,20.424,0.0,18.0,0.45998963987297586,0.004901719609830415,0.0,362,858587.56,417.139776,324.0,18924.8784,16678.8,0
F2007081165,Y07_08,Ambohimiarina,lowland,17.0,till,Y0,Y,N,0.0,64.7,0.0,29.762,13.0,254.4,1021.4,1062.2,705.9,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,13.0,0.0,254.4,0.0,1021.4,0.0,1062.2,0.0,29.762,0.0,17.0,0.0,0.4599928903726372,29762.0,0.0,320,1043257.96,885.776644,289.0,30398.9068,17363.8,0
F2007081166,Y07_08,Ambohimiarina,lowland,7.2,ca,Y1,Y,Y,0.0,0.0,0.0,0.0,88.2,52.4,1021.0,1062.2,4016.6,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,88.2,0.0,52.4,0.0,1021.0,0.0,1062.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,350,1042441.0,0.0,51.84,0.0,7351.2,0
F2007081167,Y07_08,Ambohimiarina,lowland,40.0,till,Y0,N,N,0.0,0.0,0.0,0.0,13.0,254.4,1021.4,1062.2,2125.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,13.0,0.0,254.4,0.0,1021.4,0.0,1062.2,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,320,1043257.96,0.0,1600.0,0.0,40856.0,0
F2007081168,Y07_08,Ambohimiarina,lowland,3.0,till,Y0,N,N,4000.0,0.0,0.0,0.0,124.4,7.4,791.2,1062.2,2666.7,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,124.4,0.0,7.4,0.0,791.2,0.0,1062.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8,625997.4400000001,0.0,9.0,0.0,2373.6000000000004,1
F2007081169,Y07_08,Ambohimiarina,lowland,32.0,till,Y0,Y,Y,0.0,0.0,0.0,0.0,198.2,43.4,934.2,1062.2,2343.8,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,198.2,0.0,43.4,0.0,934.2,0.0,1062.2,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,358,872729.6400000001,0.0,1024.0,0.0,29894.4,0
F2007081170,Y07_08,Ambohimiarina,lowland,26.0,till,Y0,Y,Y,2884.6,0.0,0.0,0.0,144.8,43.8,857.2,1062.2,3713.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,144.8,0.0,43.8,0.0,857.2,0.0,1062.2,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,365,734791.8400000001,0.0,676.0,0.0,22287.2,0
F2007081171,Y07_08,Ambohimiarina,lowland,15.0,till,Y0,Y,Y,0.0,0.0,0.0,0.0,91.6,72.0,990.6,1062.2,3256.7,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,91.6,0.0,72.0,0.0,990.6,0.0,1062.2,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,352,981288.3600000001,0.0,225.0,0.0,14859.0,0
F2007081173,Y07_08,Ambohimiarina,lowland,4.3,ca,Y1,Y,N,5882.4,47.1,70.6,29.432,2.2,275.4,1018.0,1062.2,3058.8,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,0,0.0,2.2,0.0,275.4,0.0,1018.0,0.0,1062.2,0.0,29.432,0.0,4.3,0.6248699602980828,0.005003399122229172,70.6,339,1036324.0,866.2426239999999,18.49,29961.775999999998,4377.4,0
F2007081174,Y07_08,Ambohimiarina,lowland,5.1,ca,Y1,N,Y,4687.5,58.6,165.0,45.106,226.2,5.4,825.0,1062.2,3046.9,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,0,1,0.0,226.2,0.0,5.4,0.0,825.0,0.0,1062.2,0.0,45.106,0.0,5.1,0.7697138274090887,0.009622611280509593,165.0,4,680625.0,2034.5512360000002,26.009999999999998,37212.450000000004,4207.5,0
F2007081175,Y07_08,Ambohimiarina,lowland,4.0,ca,Y1,N,Y,0.0,49.6,0.0,22.816,170.4,5.4,824.4,1062.2,2729.5,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,0,1,0.0,170.4,0.0,5.4,0.0,824.4,0.0,1062.2,0.0,22.816,0.0,4.0,0.45999072599342755,22816.0,0.0,5,679635.36,520.569856,16.0,18809.5104,3297.6,0
F2007081176,Y07_08,Ambohimiarina,lowland,15.0,till,Y0,N,N,0.0,0.0,0.0,0.0,107.4,7.2,700.6,1062.2,1133.3,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,107.4,0.0,7.2,0.0,700.6,0.0,1062.2,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,19,490840.36000000004,0.0,225.0,0.0,10509.0,1
F2007081177,Y07_08,Ambohimiarina,lowland,35.0,till,Y0,N,N,0.0,0.0,0.0,0.0,151.8,7.4,634.4,1062.2,3571.4,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,151.8,0.0,7.4,0.0,634.4,0.0,1062.2,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,20,402463.36,0.0,1225.0,0.0,22204.0,1
F2007081178,Y07_08,Ambohimiarina,lowland,13.3,ca,Y3,Y,N,3375.8,0.0,112.5,12.375,226.2,5.4,825.0,1062.2,525.1,True,False,Ambohimiarina,True,False,False,False,False,False,True,3,1,0,0.0,226.2,0.0,5.4,0.0,825.0,0.0,1062.2,0.0,12.375,0.0,13.3,12375.0,0.0036657966509281792,112.5,4,680625.0,153.140625,176.89000000000001,10209.375,10972.5,0
F2007081180,Y07_08,Ambohimiarina,lowland,3.3,ca,Y1,N,Y,903.6,0.0,180.7,19.877,1.8,163.0,1015.4,1062.2,2710.8,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,0,1,0.0,1.8,0.0,163.0,0.0,1015.4,0.0,1062.2,0.0,19.877,0.0,3.3,19877.0,0.021997540950043214,180.7,333,1031037.1599999999,395.09512899999993,10.889999999999999,20183.105799999998,3350.8199999999997,0
F2007081181,Y07_08,Ambohimiarina,lowland,3.3,till,Y0,N,Y,0.0,60.4,120.8,41.072,170.4,5.4,824.4,1062.2,2416.9,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,1,170.4,0.0,5.4,0.0,824.4,0.0,1062.2,0.0,41.072,0.0,3.3,0.0,0.6799887419082467,41072.0,120.8,5,679635.36,1686.9091840000003,10.889999999999999,33859.7568,2720.52,0
F2007081182,Y07_08,Ambohimiarina,lowland,40.0,ca,Y1,Y,Y,4000.0,0.0,120.0,13.2,130.4,11.2,703.2,1062.2,2000.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,130.4,0.0,11.2,0.0,703.2,0.0,1062.2,0.0,13.2,0.0,40.0,13199.999999999998,0.003299999175000206,120.0,11,494490.24000000005,174.23999999999998,1600.0,9282.24,28128.0,1
F2007081183,Y07_08,Ambohimiarina,lowland,10.0,ca,Y1,Y,Y,3000.0,0.0,0.0,0.0,195.2,11.2,705.4,1062.2,680.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,195.2,0.0,11.2,0.0,705.4,0.0,1062.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,12,497589.16,0.0,100.0,0.0,7054.0,1
F2007081184,Y07_08,Ambohimiarina,lowland,5.4,ca,Y1,N,Y,3690.0,0.0,0.0,0.0,151.8,7.4,634.4,1062.2,885.6,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,0,1,0.0,151.8,0.0,7.4,0.0,634.4,0.0,1062.2,0.0,0.0,0.0,5.4,0.0,0.0,0.0,20,402463.36,0.0,29.160000000000004,0.0,3425.76,1
F2007081185,Y07_08,Ambohimiarina,lowland,40.0,ca,Y1,Y,Y,0.0,100.0,0.0,46.0,168.2,5.4,817.8,1062.2,2900.0,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,168.2,0.0,5.4,0.0,817.8,0.0,1062.2,0.0,46.0,0.0,40.0,0.45999540004599954,46000.0,0.0,6,668796.84,2116.0,1600.0,37618.799999999996,32712.0,0
F2007081186,Y07_08,Ambohimiarina,lowland,11.0,ca,Y1,Y,Y,0.0,72.7,122.0,46.862,167.6,41.8,926.6,1062.2,2236.4,True,False,Ambohimiarina,True,False,False,False,False,False,True,1,1,1,0.0,167.6,0.0,41.8,0.0,926.6,0.0,1062.2,0.0,46.862,0.0,11.0,0.6445853564600211,46862.0,122.0,361,858587.56,2196.0470440000004,121.0,43422.3292,10192.6,0
F2007081187,Y07_08,Ambohimiarina,lowland,11.5,till,Y0,Y,Y,0.0,78.3,0.0,36.018,181.8,6.8,706.4,1062.2,1826.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,181.8,0.0,6.8,0.0,706.4,0.0,1062.2,0.0,36.018,0.0,11.5,0.0,0.4599941252346713,36018.0,0.0,15,499000.95999999996,1297.2963240000001,132.25,25443.1152,8123.599999999999,1
F2007081188,Y07_08,Ambohimiarina,lowland,13.0,till,Y0,N,N,0.0,76.9,0.0,35.374,162.6,45.0,870.8,1062.2,2806.2,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,162.6,0.0,45.0,0.0,870.8,0.0,1062.2,0.0,35.374,0.0,13.0,0.0,0.45999401828324726,35374.0,0.0,363,758292.6399999999,1251.3198760000002,169.0,30803.6792,11320.4,0
F2007081189,Y07_08,Ambohimiarina,lowland,8.5,till,Y0,Y,Y,0.0,0.0,0.0,0.0,14.8,244.4,1013.2,1062.2,3623.5,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,1,14.8,0.0,244.4,0.0,1013.2,0.0,1062.2,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,328,1026574.2400000001,0.0,72.25,0.0,8612.2,0
F2007081190,Y07_08,Ambohimiarina,lowland,10.0,till,Y0,Y,N,0.0,0.0,0.0,0.0,167.6,41.8,931.0,1062.2,3210.0,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,1,0,167.6,0.0,41.8,0.0,931.0,0.0,1062.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,360,866761.0,0.0,100.0,0.0,9310.0,0
F2007081191,Y07_08,Ambohimiarina,lowland,18.0,till,Y0,N,N,0.0,0.0,0.0,0.0,169.0,40.6,926.6,1062.2,3127.8,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,362,858587.56,0.0,324.0,0.0,16678.8,0
F2007081192,Y07_08,Ambohimiarina,lowland,12.0,till,Y0,N,Y,0.0,0.0,0.0,0.0,146.4,44.0,868.8,1062.2,3412.1,False,True,Ambohimiarina,True,False,False,False,False,False,True,0,0,1,146.4,0.0,44.0,0.0,868.8,0.0,1062.2,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,364,754813.44,0.0,144.0,0.0,10425.599999999999,0
F2008090001,Y08_09,Antsahamamy,hillside,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,33.8,93.6,706.5,1142.3,1500.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,33.8,0.0,93.6,0.0,706.5,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,327,499142.25,0.0,0.09,0.0,211.95,1
F2008090002,Y08_09,Antsahamamy,hillside,0.1,till,Y0,N,N,230.0,0.0,0.0,0.0,10.0,41.3,921.2,1142.3,1820.0,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,10.0,0.0,41.3,0.0,921.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,350,848609.4400000001,0.0,0.010000000000000002,0.0,92.12,0
F2008090003,Y08_09,Antsahamamy,lowland,0.2,ca,Y2,N,N,0.0,0.0,0.0,0.0,100.4,138.4,841.2,1142.3,3133.3,True,False,Antsahamamy,False,False,False,False,True,False,True,2,0,0,0.0,100.4,0.0,138.4,0.0,841.2,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,363,707617.4400000001,0.0,0.04000000000000001,0.0,168.24,0
F2008090004,Y08_09,Antsahamamy,hillside,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,31.3,107.2,709.6,1142.3,2208.3,False,True,Antsahamamy,False,False,False,False,True,True,False,0,0,0,31.3,0.0,107.2,0.0,709.6,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,329,503532.16000000003,0.0,0.04000000000000001,0.0,141.92000000000002,1
F2008090005,Y08_09,Ambohitsilaozana,lowland,1.0,till,Y0,N,N,0.0,0.0,0.0,0.0,70.1,169.2,769.6,1227.0,2100.0,False,True,Ambohitsilaozana,False,True,False,False,False,False,True,0,0,0,70.1,0.0,169.2,0.0,769.6,0.0,1227.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,333,592284.16,0.0,1.0,0.0,769.6,1
F2008090006,Y08_09,Antsahamamy,lowland,0.7,till,Y0,N,N,0.0,0.0,0.0,0.0,11.5,21.3,933.3,1142.3,1378.8,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,11.5,0.0,21.3,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,352,871048.8899999999,0.0,0.48999999999999994,0.0,653.31,0
F2008090007,Y08_09,Antsahamamy,lowland,0.4,till,Y0,N,N,0.0,0.0,0.0,0.0,31.7,135.5,773.4,1142.3,1260.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.7,0.0,135.5,0.0,773.4,0.0,1142.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,338,598147.5599999999,0.0,0.16000000000000003,0.0,309.36,1
F2008090008,Y08_09,Antsahamamy,lowland,0.5,till,Y0,N,N,1150.0,0.0,0.0,0.0,33.8,61.0,706.5,1142.3,2416.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,33.8,0.0,61.0,0.0,706.5,0.0,1142.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,326,499142.25,0.0,0.25,0.0,353.25,1
F2008090009,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,690.0,0.0,0.0,0.0,29.7,106.5,719.4,1142.3,1360.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,29.7,0.0,106.5,0.0,719.4,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,336,517536.36,0.0,0.09,0.0,215.82,1
F2008090010,Y08_09,Antsahamamy,lowland,0.6,till,Y0,N,N,1300.0,0.0,0.0,0.0,31.7,125.2,773.4,1142.3,2264.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.7,0.0,125.2,0.0,773.4,0.0,1142.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,339,598147.5599999999,0.0,0.36,0.0,464.03999999999996,1
F2008090011,Y08_09,Antsahamamy,lowland,0.5,till,Y0,N,N,1500.0,0.0,0.0,0.0,30.6,106.8,728.2,1142.3,1680.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,30.6,0.0,106.8,0.0,728.2,0.0,1142.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,333,530275.2400000001,0.0,0.25,0.0,364.1,1
F2008090012,Y08_09,Antsahamamy,lowland,1.0,till,Y0,N,N,2300.0,0.0,0.0,0.0,31.7,125.2,773.4,1142.3,1550.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.7,0.0,125.2,0.0,773.4,0.0,1142.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,339,598147.5599999999,0.0,1.0,0.0,773.4,1
F2008090013,Y08_09,Antsahamamy,lowland,0.4,till,Y0,N,N,0.0,0.0,0.0,0.0,24.7,55.8,910.6,1142.3,1860.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,24.7,0.0,55.8,0.0,910.6,0.0,1142.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,343,829192.36,0.0,0.16000000000000003,0.0,364.24,0
F2008090014,Y08_09,Antsahamamy,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,24.7,41.3,910.6,1142.3,1735.6,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,24.7,0.0,41.3,0.0,910.6,0.0,1142.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,344,829192.36,0.0,0.25,0.0,455.3,0
F2008090015,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,920.0,0.0,0.0,0.0,33.8,61.0,706.5,1142.3,2500.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,33.8,0.0,61.0,0.0,706.5,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,326,499142.25,0.0,0.04000000000000001,0.0,141.3,1
F2008090016,Y08_09,Antsahamamy,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,29.7,106.5,719.4,1142.3,2000.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,29.7,0.0,106.5,0.0,719.4,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,336,517536.36,0.0,0.010000000000000002,0.0,71.94,1
F2008090017,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,840.0,0.0,0.0,0.0,50.0,107.2,709.6,1142.3,1650.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,50.0,0.0,107.2,0.0,709.6,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,330,503532.16000000003,0.0,0.09,0.0,212.88,1
F2008090018,Y08_09,Antsahamamy,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,50.0,107.2,709.6,1142.3,1846.2,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,50.0,0.0,107.2,0.0,709.6,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,330,503532.16000000003,0.0,0.010000000000000002,0.0,70.96000000000001,1
F2008090019,Y08_09,Antsahamamy,lowland,0.4,till,Y0,N,Y,0.0,0.0,0.0,0.0,11.5,21.3,933.3,1142.3,711.9,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,1,11.5,0.0,21.3,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,352,871048.8899999999,0.0,0.16000000000000003,0.0,373.32,0
F2008090020,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,6.0,41.3,908.6,1142.3,2300.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,345,825553.9600000001,0.0,0.09,0.0,272.58,0
F2008090021,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,96.1,3.1,933.3,1142.3,1033.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,96.1,0.0,3.1,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,354,871048.8899999999,0.0,0.04000000000000001,0.0,186.66,0
F2008090022,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,24.7,55.8,910.6,1142.3,944.4,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,24.7,0.0,55.8,0.0,910.6,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,343,829192.36,0.0,0.04000000000000001,0.0,182.12,0
F2008090023,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,0.0,0.0,0.0,0.0,24.7,55.8,910.6,1142.3,2220.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,24.7,0.0,55.8,0.0,910.6,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,343,829192.36,0.0,0.09,0.0,273.18,0
F2008090024,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,690.0,0.0,0.0,0.0,43.7,130.6,678.0,1142.3,2520.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,43.7,0.0,130.6,0.0,678.0,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,319,459684.0,0.0,0.09,0.0,203.4,1
F2008090025,Y08_09,Antsahamamy,lowland,1.1,till,Y0,N,N,0.0,0.0,0.0,0.0,31.7,135.5,773.4,1142.3,1363.6,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.7,0.0,135.5,0.0,773.4,0.0,1142.3,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,338,598147.5599999999,0.0,1.2100000000000002,0.0,850.74,1
F2008090026,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,92.1,109.9,841.2,1142.3,2400.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,92.1,0.0,109.9,0.0,841.2,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,362,707617.4400000001,0.0,0.04000000000000001,0.0,168.24,0
F2008090027,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,96.1,3.1,933.3,1142.3,1050.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,96.1,0.0,3.1,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,355,871048.8899999999,0.0,0.04000000000000001,0.0,186.66,0
F2008090028,Y08_09,Antsahamamy,lowland,0.5,till,Y0,N,N,0.0,0.0,0.0,0.0,96.1,3.1,933.3,1142.3,2180.8,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,96.1,0.0,3.1,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,355,871048.8899999999,0.0,0.25,0.0,466.65,0
F2008090029,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,31.7,135.5,773.4,1142.3,2053.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.7,0.0,135.5,0.0,773.4,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,338,598147.5599999999,0.0,0.04000000000000001,0.0,154.68,1
F2008090030,Y08_09,Antsahamamy,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,10.0,41.3,921.2,1142.3,1708.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,10.0,0.0,41.3,0.0,921.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,350,848609.4400000001,0.0,0.010000000000000002,0.0,92.12,0
F2008090031,Y08_09,Antsahamamy,lowland,0.1,till,Y0,N,N,0.0,0.0,0.0,0.0,43.7,130.6,678.0,1142.3,2566.7,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,43.7,0.0,130.6,0.0,678.0,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,319,459684.0,0.0,0.010000000000000002,0.0,67.8,1
F2008090032,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,690.0,0.0,0.0,0.0,31.3,107.2,709.6,1142.3,1120.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,31.3,0.0,107.2,0.0,709.6,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,329,503532.16000000003,0.0,0.04000000000000001,0.0,141.92000000000002,1
F2008090033,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,1330.0,0.0,0.0,0.0,44.6,32.7,675.5,1142.3,1824.1,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,44.6,0.0,32.7,0.0,675.5,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,322,456300.25,0.0,0.09,0.0,202.65,1
F2008090034,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,1150.0,0.0,0.0,0.0,44.6,32.7,675.5,1142.3,1750.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,44.6,0.0,32.7,0.0,675.5,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,322,456300.25,0.0,0.09,0.0,202.65,1
F2008090035,Y08_09,Antsahamamy,lowland,0.1,till,Y0,N,N,300.0,0.0,0.0,0.0,30.6,106.8,728.2,1142.3,1527.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,30.6,0.0,106.8,0.0,728.2,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,333,530275.2400000001,0.0,0.010000000000000002,0.0,72.82000000000001,1
F2008090036,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,30.6,106.8,717.2,1142.3,1808.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,30.6,0.0,106.8,0.0,717.2,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,334,514375.8400000001,0.0,0.04000000000000001,0.0,143.44000000000003,1
F2008090037,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,0.0,0.0,0.0,0.0,6.0,41.3,908.6,1142.3,2100.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,346,825553.9600000001,0.0,0.04000000000000001,0.0,181.72000000000003,0
F2008090038,Y08_09,Antsahamamy,lowland,0.2,till,Y0,N,N,460.0,0.0,0.0,0.0,33.8,61.0,706.5,1142.3,2800.0,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,33.8,0.0,61.0,0.0,706.5,0.0,1142.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,326,499142.25,0.0,0.04000000000000001,0.0,141.3,1
F2008090039,Y08_09,Antsahamamy,lowland,0.3,till,Y0,N,N,920.0,0.0,0.0,0.0,50.0,107.2,709.6,1142.3,1633.3,False,True,Antsahamamy,False,False,False,False,True,False,True,0,0,0,50.0,0.0,107.2,0.0,709.6,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,330,503532.16000000003,0.0,0.09,0.0,212.88,1
